group_id,group_title,subgroup_id,subgroup_name,transaction_id,transaction_date,description,amount,match_status
EXP-036,Telecommunication,d72bce46,VODAFONE AUSTRALIA NORTH SYDNEY,ce03a85d-17ab-427b-adac-e07e8aaebb49,2025-01-30T16:37:34Z,Vodafone Australia North SydneyAUS,-90.00,matched
EXP-041,Vehicle and Transport,144a8335,QANTAS AIRWAYS MASCOT,c314804b-6042-4524-b5ae-072372f2adc4,2025-01-31T15:02:53Z,QANTAS AIRWAYS LIMITED MASCOT AUS,-350.00,matched
EXP-054,Other Categorised,7262e901,NORTHERN BEACHES COUNCIL SOUTH RATES,9dfa5361-1383-42d0-9da8-81c4cd4c709b,2025-01-30T12:59:48Z,NORTHERN BEACHES COUNCIL - SOUTH RATES,-396.00,matched
EXP-035,Subscription Media & Software,e3a04f34,APPLE COM BILL,ef68df7c-4b7b-4672-8d0e-3161f197540f,2025-02-01T11:11:15Z,APPLE.COM/BILL SYDNEY NSW,-24.23,matched
EXP-015,Government & Council Services,2c0e171a,VICROADS PAYMEN KEW,6b9411a6-32c6-4347-b8c9-265527ec9725,2025-01-26T00:21:52Z,VICROADS ONLINE PAYMEN KEW AUS,-19.92,matched
EXP-061,Credit Card Repayments,a51d061c,RECEIVED THANK YOU,9f84bb22-e92b-4575-a04e-1b441cff60f1,2025-01-26T08:18:22Z,"Payment received, thank you!",1134.65,matched
EXP-035,Subscription Media & Software,c5a464fb,NETFLIX,e9e15edc-796e-4599-93cb-f926a7da517f,2025-01-21T21:32:34Z,NETFLIX.COM Melbourne AUS,-29.99,matched
EXP-041,Vehicle and Transport,81d29fd8,UBER TRIP SYDNEY,4fa1a914-f01b-43a6-9ca1-219cf79ca527,2025-01-20T06:33:30Z,UBER *TRIP Sydney AUS,-39.15,matched
EXP-021,Insurance,c0ffa279,AAMI BRISBANE QLD,0ce876c5-10a2-4963-a419-d1aa2ae915e6,2025-01-08T16:43:27Z,AAMI BRISBANE QLD,-214.47,matched
EXP-035,Subscription Media & Software,e3a04f34,APPLE COM BILL,7c18627c-a1e8-4d6a-9fa8-ca0bcd43c78c,2025-01-07T08:29:25Z,APPLE.COM/BILL SYDNEY NSW,-21.84,matched
EXP-041,Vehicle and Transport,81d29fd8,UBER TRIP SYDNEY,3387a904-eb09-4822-a7e5-e22ca00088b8,2025-01-05T03:19:52Z,UBER *TRIP Sydney AUS,-59.14,matched
EXP-035,Subscription Media & Software,5a9632bb,DISNEY PLUS RICHMOND SA,129da57d-efc1-4439-94dd-37bd75dab451,2025-01-03T20:25:01Z,DISNEY PLUS RICHMOND SA AUS,-19.99,matched
EXP-035,Subscription Media & Software,e3a04f34,APPLE COM BILL,a9a6f1c3-5878-460b-9474-70727fbfb648,2025-01-03T23:37:53Z,APPLE.COM/BILL SYDNEY NSW,-24.52,matched
EXP-035,Subscription Media & Software,e3a04f34,APPLE COM BILL,550f791e-a9c4-4fcd-9ed2-a053cf0b5464,2025-01-03T17:40:24Z,APPLE.COM/BILL SYDNEY AU AUS,-17.01,matched
EXP-061,Credit Card Repayments,a51d061c,RECEIVED THANK YOU,0fee1e48-fa45-4617-b020-8c56e58e17d6,2024-12-29T02:34:27Z,"Payment received, thank you!",4167.71,matched
EXP-024|EXP-031,Online Retail|Retail,e7c55df5|e7c55df5,DUNDLE|DUNDLE,fe245729-f4cd-4f5b-94b8-c7c5f5af5e3d,2024-12-29T08:21:25Z,DUNDLE.COM EINDHOVEN NL,-120.23,multiple
EXP-036,Telecommunication,d72bce46,VODAFONE AUSTRALIA NORTH SYDNEY,21284516-6583-4d79-8e05-a5779d7b4b76,2024-12-30T06:07:01Z,Vodafone Australia North SydneyAUS,-90.00,matched
EXP-035,Subscription Media & Software,fe9c297a,SPOTIFY SYDNEY,c4bb97e9-6143-48ca-8b65-57b3a3261da5,2024-12-30T14:27:33Z,Spotify Sydney AUS,-19.99,matched
EXP-041,Vehicle and Transport,81d29fd8,UBER TRIP SYDNEY,84569349-7949-41df-9caa-1c0774ff6c04,2024-12-26T18:19:08Z,UBER *TRIP Sydney AUS,-29.95,matched
EXP-035,Subscription Media & Software,c5a464fb,NETFLIX,18ff20e3-74e9-4149-a3b0-dd2c19fc5dd7,2024-12-24T14:43:46Z,NETFLIX.COM Melbourne AUS,-29.99,matched
EXP-040,Utilities,2c209cb1,ORIGIN ENERGY BARANGAROO,fa0c5e31-093c-445d-9f2e-96123c78779c,2024-12-15T02:13:30Z,ORIGIN ENERGY BARANGAROO AU,-562.11,matched
EXP-021,Insurance,c0ffa279,AAMI BRISBANE QLD,4f55e9d9-fe74-4c3f-9b76-23dcbc4ea5d9,2024-12-11T09:58:29Z,AAMI BRISBANE QLD,-214.47,matched
EXP-035,Subscription Media & Software,5a9632bb,DISNEY PLUS RICHMOND SA,faf467b4-a114-44c5-98de-1e6f17ddbc60,2024-12-06T07:05:54Z,DISNEY PLUS RICHMOND SA AUS,-19.99,matched
EXP-041,Vehicle and Transport,81d29fd8,UBER TRIP SYDNEY,83b98f2f-2bd7-41b7-98eb-5b507faf12d1,2024-12-04T01:44:08Z,UBER *TRIP Sydney AUS,-47.92,matched
EXP-035,Subscription Media & Software,fe9c297a,SPOTIFY SYDNEY,1dab86d0-ba58-415d-a3f5-babd5157f349,2024-12-02T06:23:05Z,Spotify Sydney AUS,-19.99,matched
EXP-036,Telecommunication,d72bce46,VODAFONE AUSTRALIA NORTH SYDNEY,55033940-2d6e-4279-941d-c22c65dfda6d,2024-12-02T01:22:21Z,Vodafone Australia North SydneyAUS,-90.00,matched
EXP-041,Vehicle and Transport,81d29fd8,UBER TRIP SYDNEY,ec36728c-4a94-4991-9d1e-5841eba81a61,2024-11-28T23:37:19Z,UBER *TRIP Sydney AUS,-50.87,matched
EXP-061,Credit Card Repayments,a51d061c,RECEIVED THANK YOU,dccbd129-7084-4bd5-963a-d2c8873e7535,2024-11-28T06:53:53Z,"Payment received, thank you!",5.00,matched
EXP-041,Vehicle and Transport,81d29fd8,UBER TRIP SYDNEY,7154825f-306f-4647-9a0f-ce94b9d77079,2024-11-27T01:55:15Z,UBER *TRIP Sydney AUS,-54.04,matched
EXP-035,Subscription Media & Software,e3a04f34,APPLE COM BILL,3c4fd267-829b-4d1a-be80-0458451461d8,2024-11-25T15:28:23Z,APPLE.COM/BILL SYDNEY NSW,-24.98,matched
EXP-035,Subscription Media & Software,c5a464fb,NETFLIX,cf01c6e1-8145-486f-ab1c-e8550491abd1,2024-11-23T04:07:16Z,NETFLIX.COM Melbourne AUS,-29.99,matched
EXP-040,Utilities,f9c41140,SYDNEY WATER SYDNEY,1b1964a8-8e1a-4f53-b761-86766f0a7acf,2024-11-14T05:27:55Z,SYDNEY WATER sydney,-170.60,matched
EXP-021,Insurance,c0ffa279,AAMI BRISBANE QLD,9dc29624-5466-4423-ae8b-69be5cea2c99,2024-11-10T20:17:41Z,AAMI BRISBANE QLD,-214.47,matched
EXP-041,Vehicle and Transport,81d29fd8,UBER TRIP SYDNEY,4b7eaf31-9a92-428c-8391-e6561248bc42,2024-11-06T10:40:29Z,UBER* TRIP SYDNEY NS AUS,-37.79,matched
EXP-041,Vehicle and Transport,81d29fd8,UBER TRIP SYDNEY,46318eab-a20e-49d5-b444-ab07498596ee,2024-11-05T12:14:51Z,UBER *TRIP Sydney AUS,-39.47,matched
EXP-035,Subscription Media & Software,5a9632bb,DISNEY PLUS RICHMOND SA,071c9aa8-361d-4e11-bdce-3190e97df18c,2024-11-05T01:26:24Z,DISNEY PLUS RICHMOND SA AUS,-19.99,matched
EXP-054,Other Categorised,7262e901,NORTHERN BEACHES COUNCIL SOUTH RATES,890219b7-57fa-461a-9d6f-b8682cb9dcee,2024-11-01T10:22:35Z,NORTHERN BEACHES COUNCIL - SOUTH RATES,-396.00,matched
EXP-035,Subscription Media & Software,fe9c297a,SPOTIFY SYDNEY,181488f7-a153-4b84-8905-f4b9d0c10050,2024-11-01T07:25:22Z,Spotify Sydney AUS,-19.99,matched
EXP-035,Subscription Media & Software,e3a04f34,APPLE COM BILL,82d77668-e35f-4f69-9f09-7e37b4391a7b,2024-11-04T06:25:28Z,APPLE.COM/BILL SYDNEY NSW,-24.52,matched
EXP-031,Retail,09fdce1a,APPLE CHATSWOOD,0129f13e-6196-4e2b-b572-9607dadd321e,2024-11-01T03:56:16Z,Apple Chatswood,-3000.00,matched
EXP-036,Telecommunication,d72bce46,VODAFONE AUSTRALIA NORTH SYDNEY,8126ad9b-741c-4fab-8e5c-9a65fd1d2e3e,2024-11-01T00:18:26Z,Vodafone Australia North SydneyAUS,-90.00,matched
,,,,76d84d70-1bb1-4a3b-a958-229b3b10d07e,2025-11-15T08:15:26Z,Repayment/Payment,4500.00,unmatched
,,,,88f0d27b-0458-47cc-b76b-d37383012bb9,2025-11-17T07:07:57Z,Interest charged,-3668.25,unmatched
,,,,5bf63ef1-e524-4d53-8b84-89943987c76d,2025-10-17T14:12:12Z,Interest charged,-3661.50,unmatched
EXP-056,Mortgage Repayments,e3b0c442,,e3d23e33-0b82-4da2-9d59-29b907ade3df,2025-10-15T15:02:49Z,Repayment/Payment,4500.00,matched
,,,,e820d92d-bed0-473b-abe2-e4c6995739d7,2025-09-16T12:51:23Z,Interest charged,-3653.25,unmatched
EXP-056,Mortgage Repayments,e3b0c442,,d9194fbf-2e0c-4889-bb3a-0d1f56b6c168,2025-09-15T23:48:57Z,Repayment/Payment,4500.00,matched
,,,,1af86377-728b-467c-ad82-6971b4af6dcb,2025-08-17T07:12:21Z,Interest charged,-3645.75,unmatched
EXP-056,Mortgage Repayments,e3b0c442,,dc6758cd-510d-4d9e-bf2a-799f8b531257,2025-08-15T19:53:40Z,Repayment/Payment,4500.00,matched
,,,,d8dda8c1-0298-4ed0-a527-9350f0e7c2ba,2025-07-17T14:43:48Z,Interest charged,-3638.50,unmatched
EXP-056,Mortgage Repayments,e3b0c442,,327ac334-27f9-4799-92f5-86db3dad4249,2025-07-16T07:45:30Z,Repayment/Payment,4500.00,matched
,,,,0119afd8-2a92-4aa1-8b48-65ea9964f042,2025-06-17T20:04:28Z,Interest charged,-3630.75,unmatched
EXP-056,Mortgage Repayments,e3b0c442,,3f91e35f-d85e-441d-a428-b3edb4512842,2025-06-15T21:53:37Z,Repayment/Payment,4500.00,matched
,,,,2fe96c5d-57e8-41cf-b59e-8f9f79bf0417,2025-05-17T13:41:00Z,Interest charged,-3623.50,unmatched
EXP-056,Mortgage Repayments,e3b0c442,,b4662c89-5530-4ed2-bcae-11f73ab2d179,2025-05-15T09:19:45Z,Repayment/Payment,4500.00,matched
,,,,f824c58a-229a-46dd-9ce4-449d96b0e1a4,2025-04-19T09:35:57Z,Interest charged,-3615.75,unmatched
EXP-056,Mortgage Repayments,e3b0c442,,fac050e4-953a-4c76-8048-260fa8b2ad3f,2025-04-15T15:39:05Z,Repayment/Payment,4500.00,matched
,,,,992cf813-9052-48c6-a7a6-39dad1260b89,2025-03-19T16:54:32Z,Interest charged,-3608.25,unmatched
EXP-056,Mortgage Repayments,e3b0c442,,edcc55e4-7dd4-4341-908b-89ff568d5d93,2025-03-15T02:58:14Z,Repayment/Payment,4500.00,matched
,,,,0aca3435-db85-4728-83b0-ef94eb574c21,2025-02-16T12:05:09Z,Interest charged,-3601.00,unmatched
EXP-056,Mortgage Repayments,e3b0c442,,c6ba1043-f5e0-49a2-8965-0ed50a85a155,2025-02-13T07:44:39Z,Repayment/Payment,4500.00,matched
,,,,cf1da12a-346a-491a-bc76-091829f840a9,2025-01-17T04:23:05Z,Interest charged,-3593.25,unmatched
EXP-056,Mortgage Repayments,e3b0c442,,4f1b71ba-b1c3-4eaa-a1a5-86449e3a21c1,2025-01-13T07:53:38Z,Repayment/Payment,4500.00,matched
,,,,c8cacd7a-bf47-4811-844d-3de2b600b424,2024-12-18T02:17:19Z,Interest charged,-3586.00,unmatched
EXP-056,Mortgage Repayments,e3b0c442,,d2fbe5df-fb51-43b8-b765-0c8a9b501f0b,2024-12-16T12:58:46Z,Repayment/Payment,4500.00,matched
,,,,7ce9e7c8-a1ce-4088-92d4-d7032ed88405,2024-11-18T20:16:24Z,Interest charged,-3578.25,unmatched
EXP-056,Mortgage Repayments,e3b0c442,,48962db6-5d5e-4c49-8e7c-bce89d2086c1,2024-11-15T18:19:40Z,Repayment/Payment,4500.00,matched
,,,,fcb86774-aae4-49f8-a893-3c34f8a28854,2025-11-27T11:45:52Z,DEPOSIT-SALARY TRANSPORTSERVICE Wage/sal 00964447,8000.00,unmatched
,,,,2146bc37-b812-4288-8b22-3a59a03addd2,2025-11-27T05:18:06Z,MCDONALDS AIRSIDE MASC Card xx3856,-47.04,unmatched
,,,,73a5f10f-a443-44a5-b4eb-25d23ed9a1c1,2025-11-26T13:35:37Z,CALTEX MOORABBIN MOORABBIN AU  Card xx3856,-68.00,unmatched
,,,,dbacc2ea-2b56-4315-81a3-75d817e7e978,2025-11-27T04:00:51Z,Transfer To Credit Card Acc HooliBank App,-562.71,unmatched
,,,,02800225-5c87-479b-9609-7fbc94e02d97,2025-11-27T00:52:27Z,ALH VENUES 8204 BENTLEIGH EST VI AUS  Card xx3856,-22.98,unmatched
,,,,c8df4478-cb35-471a-b16f-7d2529c22c4b,2025-11-27T14:30:03Z,PAY/SALARY FROM COLES SUPERMARKE,1900.00,unmatched
,,,,bff6e97c-dc5d-45d4-944a-b08b59f48912,2025-11-24T00:54:39Z,WOOLWORTHS 3298 Chatswood AUS Card xx3856,-83.50,unmatched
,,,,2b83ce2b-a7a3-43cb-a586-e0ac2b278c7f,2025-11-24T10:18:08Z,7-ELEVEN 2285 TURRAMURRA AU Card xx2328,-4.93,unmatched
,,,,66a41de1-bc30-4e80-870c-73db4b5ae70d,2025-11-20T15:59:56Z,NAPA GLEN IRIS VI AUS  Card xx2328,-7.27,unmatched
,,,,5197736f-84ad-4cc8-8c49-781975e9d22e,2025-11-21T03:35:00Z,COLES 0507 GLEN IRIS AU  Card xx2328,-144.33,unmatched
,,,,8415345b-62ea-4764-995a-2b45944ce53e,2025-11-15T20:13:18Z,PAYMENT BY AUTHORITY TO TOYOTA FINANCE 11111111,-1000.00,unmatched
,,,,bea99797-40bd-4d32-8a64-2ff6094a4f9e,2025-11-15T03:05:15Z,7-ELEVEN 1164 CLAYTON VI AUS  Card xx2328,-0.26,unmatched
,,,,123bfaad-6cad-4a1b-a7c9-060c215d08f3,2025-11-15T05:06:07Z,UBER* EATS SYDNEY AU  Card xx2328,-18.63,unmatched
,,,,a908dbf4-f8c5-4763-964b-be19fdd42b69,2025-11-13T02:29:08Z,PAY/SALARY FROM COLES SUPERMARKE,1900.00,unmatched
,,,,54930ffb-31db-4553-851a-516910989d12,2025-11-13T23:08:45Z,KOJI GROUP PTY LTD GLEN BostonAU  Card xx2328,-6.54,unmatched
,,,,55a2e7b0-f270-4108-bbd0-d26537548699,2025-11-12T18:26:09Z,BP PENLNK OB 7655 BAXTER VI AUS  Card xx3856,-52.67,unmatched
,,,,680f5fde-6a37-42c3-8bd3-de015a9500d7,2025-11-11T07:27:28Z,MCDONALDS AIRSIDE MASC Card xx3856,-50.28,unmatched
,,,,a65f3cb1-5623-416d-a11f-c7b356becf91,2025-11-11T14:44:23Z,MCDONALDS AIRSIDE MASC Card xx3856,-59.97,unmatched
,,,,77464d1c-72bc-469b-9629-91cb43b72009,2025-11-11T04:17:40Z,CLASSIC FAST FOOD PT ORMOND AU  Card xx3856,-4.86,unmatched
,,,,8c8c5d67-0e45-4742-9ab6-4fe123a64a7c,2025-11-10T09:17:23Z,7-ELEVEN 2094 MOSM Card xx2328,-15.13,unmatched
,,,,2a169242-4ed8-4366-8afe-c8f8bc6a01bc,2025-11-08T08:30:47Z,MCDONALDS AIRSIDE MASC Card xx3856,-21.39,unmatched
,,,,f8333be2-4405-45f6-a363-b8a04ef82ddd,2025-11-07T19:41:05Z,KFC HURSTVILLE MALL      HURSTVILLE   AU  Card xx2328,-5.32,unmatched
,,,,70ce58e7-e07c-4696-b622-305ef9ec21e0,2025-11-09T11:51:54Z,WOOLWORTHS 3298 Chatswood AU AUS  Card xx3856,-27.72,unmatched
,,,,46b9955f-318b-41c5-8e53-d4aefcdc4cd1,2025-11-06T00:50:53Z,MYER WARRINGAH BROOKVALE AU Card xx2328,-178.00,unmatched
,,,,3e7ae493-398d-40f9-8490-e7cd8054af15,2025-11-08T14:19:54Z,UBER *EATS Sydney AU AUS  Card xx2328,-3.27,unmatched
,,,,e877c286-48b4-4f3d-8b8a-83c9c56481ae,2025-11-04T10:06:49Z,AMPOL CHELSEA HEIGHTS CHELSEA HEIGHAU  Card xx2328,-50.26,unmatched
,,,,473d6d61-92d8-4b91-aea7-664d10dd5583,2025-11-05T16:12:20Z,MCDONALDS DT 1378 HEATHERTON AU  Card xx3856,-11.57,unmatched
,,,,2e9dc328-2992-40d3-beea-ff344bc69931,2025-11-04T04:33:38Z,CALTEX MOORABBIN MOORABBIN AU  Card xx3856,-41.58,unmatched
,,,,8d02f1c8-49fc-417c-bf32-bb2993b2b332,2025-10-31T18:44:27Z,7-ELEVEN 2285 TURRAMURRA AU Card xx2328,-24.92,unmatched
,,,,a7987569-b407-46e8-ab01-2e1241f61026,2025-10-31T07:36:09Z,COLES 0328 TOM PRICE AU Card xx3856,-394.39,unmatched
,,,,b2bcae94-1b94-4691-8dcd-0ab917ebad2c,2025-11-01T12:17:20Z,Transfer To Savings Acc HooliBank app,-4500.00,unmatched
,,,,8db10c26-2792-4153-8f27-ab68be4e6431,2025-10-30T02:45:14Z,DA & WANDA PTY LTD GLEN IRIS AU  Card xx3856,-55.06,unmatched
,,,,44dd0044-8c82-4fe3-9d2d-d615df2e8775,2025-11-01T01:04:22Z,MCDONALDS AIRSIDE MASC Card xx2328,-78.23,unmatched
,,,,2c20f15c-6583-4eed-8402-226afe3b15bc,2025-10-30T00:47:20Z,MCDONALDS AIRSIDE MASC Card xx2328,-24.12,unmatched
,,,,8ebe1434-4ea8-4d55-bbf8-3caf2f176f57,2025-10-30T08:05:51Z,MCDONALDS AIRSIDE MASC Card xx2328,-55.41,unmatched
,,,,3928e58f-65ee-4fdf-b0a7-d15f54a4bfa8,2025-11-01T05:08:24Z,UBER *EATS SYDNEY AU   Card xx2328,-3.84,unmatched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,c877d0f4-3e34-414c-9911-017f1c1ff17f,2025-10-29T15:57:54Z,WOOLWORTHS 3298 Chatswood AUS Card xx2328,-54.56,matched
INC-009,Salary,92010d4e,45678945678901 Transaction 14000 - PAY SALARY COLES SUPERMARKET,0a71c082-becd-434d-838c-3e4e0e34d424,2025-10-30T09:04:24Z,PAY/SALARY FROM COLES SUPERMARKE,1900.00,matched
EXP-008,Dining Out,82c486cb,MCDONALDS MULGRAVE MULGRAVE,c20e6034-9fa9-46c0-908c-afbc4126b0a4,2025-10-30T05:26:15Z,MCDONALDS MULGRAVE MULGRAVE AU  Card xx3856,-19.60,matched
EXP-008,Dining Out,c7c5f4f2,KFC HURSTVILLE MALL HURSTVILLE,0e89ebec-ca8e-43d0-a0eb-9db3a3408059,2025-10-30T01:24:29Z,KFC HURSTVILLE MALL      HURSTVILLE   AU  Card xx2328,-13.36,matched
EXP-007,Department Stores,c3cfc27b,KMART 1226 CLAYTON,7ab3a575-8d3d-42b8-b2f5-a6c40576bfd0,2025-10-29T19:05:25Z,KMART 1226 CLAYTON AU AUS  Card xx3856,-59.70,matched
EXP-016,Groceries,f6858f67,ALDI STORES BRANDON BRANDON PARK,a422578e-f32d-4770-94a8-fc2bfbabd098,2025-10-27T18:32:21Z,ALDI STORES - BRANDON BRANDON PARK AU  Card xx3856,-7.24,matched
,,,,31243f24-1d18-4568-b09d-ff7b4b8049ea,2025-10-26T13:53:12Z,Transfer To Credit Card Acc HooliBank App,-971.32,unmatched
EXP-008,Dining Out,4b76bc45,GOOD BEANS GLEN IRIS,79fb0cfa-9d6f-488e-b80e-2a7acdd2ee67,2025-10-27T13:21:18Z,GOOD BEANS GLEN IRIS AU Card xx3856,-9.21,matched
EXP-018,Medical,e574665c,WOLLONGONG HOSPITAL,ca258ba7-112b-4357-9fff-35e45c775090,2025-10-27T05:25:02Z,"Wollongong Hospital, 0129 LAST 4 CARD DIGITS 1111 Card xx3856",-312.21,matched
EXP-008,Dining Out,85ea128e,MCDONALDS PAKEN OUTB OFFICER SOUT,aedb2de4-ce8e-4d29-844d-74b40aaa8660,2025-10-27T01:54:27Z,MCDONALDS PAKEN OUTB OFFICER SOUTH AU  Card xx2328,-19.07,matched
INC-009,Salary,29fa6c9a,45678945678901 Transaction 14000 - DEPOSIT SALARY TRANSPORTSERVICE WAGE SAL,8794e9a4-81e4-458e-a78a-6d2343cc965d,2025-10-26T20:30:07Z,DEPOSIT-SALARY TRANSPORTSERVICE Wage/sal 00964447,8000.00,matched
EXP-016,Groceries,ccaa96b3,ALDI STORES CHATSWOOD CHATSWOOD,34910066-50e1-4917-8489-06bf1ce6d81c,2025-10-26T16:30:18Z,ALDI STORES - Chatswood Chatswood AU  Card xx3856,-11.15,matched
EXP-008,Dining Out,582f13f3,EL JANNAH CAMPBELLFIEL,2512e901-a055-45ae-bbcc-79b012d0d1b1,2025-10-23T16:23:00Z,EL JANNAH CAMPBELLFIEL AU  Card xx2328,-1.15,matched
EXP-007,Department Stores,c3cfc27b,KMART 1226 CLAYTON,99baf68d-dd23-4c77-98a0-0eb77e410ed0,2025-10-23T06:00:41Z,KMART 1226 CLAYTON AU AUS  Card xx2328,-49.67,matched
EXP-016,Groceries,f11566a5,COLES 0507 GLEN IRIS,43686d42-a396-4e3c-b7dd-0ec6035645bc,2025-10-24T03:04:57Z,COLES 0507 GLEN IRIS AU  Card xx2328,-1.49,matched
EXP-008,Dining Out,332e2c45,SONDER BAR BENTLEIGH VIC,e4746a03-cd1f-4067-8bac-a8b0b9d3f9c4,2025-10-21T11:55:20Z,Sonder Bar Bentleigh VIC Card xx2328,-9.36,matched
EXP-016,Groceries,c534e2f1,WOOLWORTHS 3151 ROWVILLE,8213e840-91bb-469e-865a-877a34f62dbc,2025-10-24T06:00:35Z,WOOLWORTHS 3151 ROWVILLE AUS Card xx3856,-212.33,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,85af6e10-087b-4c32-9f20-631d4f8ac2ab,2025-10-19T14:36:15Z,MCDONALDS AIRSIDE MASC Card xx3856,-95.55,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,4ecbd351-c05a-4ad0-a737-42c84c9388bb,2025-10-18T12:16:45Z,MCDONALDS AIRSIDE MASC Card xx3856,-97.48,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,c67a99c6-ab45-438e-ab84-d72c8c22ec24,2025-10-18T07:13:13Z,MCDONALDS AIRSIDE MASC Card xx2328,-78.15,matched
EXP-008,Dining Out,472006c9,COFFEE SHOP CHATSWOOD,fc7f058a-5c0c-49ec-a27f-369d5e8f5ca6,2025-10-18T05:26:09Z,SQ *Coffee Shop Chatswood AU Card xx3856,-15.75,matched
EXP-016,Groceries,ccaa96b3,ALDI STORES CHATSWOOD CHATSWOOD,ae95552d-210d-4898-a1e2-fe577b0038a4,2025-10-20T02:35:38Z,ALDI STORES - Chatswood Chatswood AU Card xx3856,-6.05,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,d78ea5be-09cb-477c-b88a-d055967ecf1c,2025-10-18T19:37:07Z,WOOLWORTHS 3298 Chatswood AUS Card xx3856,-664.02,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,fbcf4825-ecf3-4b77-b293-d80e088aa869,2025-10-17T14:48:17Z,MCDONALDS AIRSIDE MASC Card xx2328,-72.81,matched
EXP-041,Vehicle and Transport,bab89f68,AA BURWOOD 3888 BURWOOD VIC,a5455841-d9f9-4464-832f-47aceba2c649,2025-10-19T03:59:27Z,AA BURWOOD 3888 BURWOOD VI AUS  Card xx3856,-56.89,matched
EXP-007,Department Stores,c3cfc27b,KMART 1226 CLAYTON,14713911-fba1-4907-b6fe-9a14a4d4e6c6,2025-10-17T00:24:06Z,KMART 1226 CLAYTON AU AUS  Card xx2328,-41.07,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,16cbf433-adc8-4d9c-89e8-cf20909a9805,2025-10-19T12:10:13Z,WOOLWORTHS 3298 Chatswood AUS Card xx3856,-319.56,matched
EXP-016,Groceries,f940b6a4,RITCHIES EAST BENTLE BENTLEIGH EA,46af0721-687f-4805-aafb-50c1e6ef5112,2025-10-19T05:24:16Z,RITCHIES EAST BENTLE BENTLEIGH EA AU Card xx3856,-12.37,matched
EXP-016,Groceries,ccaa96b3,ALDI STORES CHATSWOOD CHATSWOOD,d94e27a8-56a3-4140-beb3-ac61ae013e1e,2025-10-19T03:58:57Z,ALDI STORES - Chatswood Chatswood Card xx3856,-9.47,matched
EXP-008,Dining Out,c7c5f4f2,KFC HURSTVILLE MALL HURSTVILLE,5f553d0b-4193-4aba-8d02-d82ca92d8b83,2025-10-16T19:54:09Z,KFC HURSTVILLE MALL      HURSTVILLE   AU  Card xx3856,-21.26,matched
EXP-052,Sports and Hobbies,04cac628,WAILEA GOLF CLUB KIHEI HI 0519,c87b68e7-e370-40e2-952b-cafa5303c9a5,2025-10-15T16:03:12Z,WAILEA GOLF CLUB         KIHEI       HI  ##0519       Card xx3856,-98.98,matched
INC-009,Salary,92010d4e,45678945678901 Transaction 14000 - PAY SALARY COLES SUPERMARKET,4d137d28-84cc-44e3-91f4-99e9d765147f,2025-10-16T15:47:28Z,PAY/SALARY FROM COLES SUPERMARKE,1900.00,matched
EXP-023,Motor Finance,e07aa8e1,TOYOTA FINANCE,b6fc6bd9-dd9f-4276-8efc-26bdff9f42f7,2025-10-15T10:14:22Z,PAYMENT BY AUTHORITY TO TOYOTA FINANCE 11111111,-1000.00,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,b11f9433-4dab-4ee6-b35e-56a9f69e53ac,2025-10-10T18:09:37Z,MCDONALDS AIRSIDE MASC Card xx3856,-2.66,matched
EXP-016,Groceries,ecad8127,7 ELEVEN 2285 TURRAMURRA,05722149-2ac0-49cd-9e0b-10621d1e961a,2025-10-11T12:55:33Z,7-ELEVEN 2285 TURRAMURRA AU Card xx3856,-1.19,matched
EXP-007,Department Stores,c3cfc27b,KMART 1226 CLAYTON,2618e8e5-6c5d-4c07-b90a-3c7620eec5bf,2025-10-08T07:20:24Z,KMART 1226 CLAYTON AU AUS  Card xx2328,-55.93,matched
EXP-016,Groceries,f2aa3b41,WOOLWORTHS 3161 MOORABBIN VIC,4e797e45-8268-4bd3-86f3-763e7b1d3133,2025-10-05T14:10:16Z,WOOLWORTHS 3161 MOORABBIN VIC AU Card xx3856,-207.19,matched
EXP-016,Groceries,ceb6de3c,WOOLWORTHS 3110 BENTLEIGH VIC,8127522f-244c-4c8a-bd49-c0b9fa35e106,2025-10-03T22:04:21Z,WOOLWORTHS 3110 BENTLEIGH VI AUS  Card xx2328,-190.50,matched
EXP-031,Retail,deb4b4a3,ZING POP CULTURE CHELTENHAM VIC,c48631d0-879d-4e61-92f9-1f2103b66ffa,2025-10-03T18:42:25Z,ZING POP CULTURE CHELTENHAM VICAU Card xx2328,-16.18,matched
EXP-012,Entertainment,d503e2f4,ALH VENUES 8204 BENTLEIGH EST,5e557040-20fd-4186-a3f6-c7afd8ab06c4,2025-10-03T11:38:51Z,ALH VENUES 8204 BENTLEIGH EST VI AUS  Card xx3856,-13.32,matched
